,0,1,2
0,73.0,96.0,2206.0
1,73.0,96.0,2207.0
2,74.0,96.0,2206.0
3,74.0,111.0,2190.0
4,74.0,111.0,2191.0
5,74.0,111.0,2192.0
6,74.0,111.0,2193.0
7,74.0,111.0,2446.0
8,74.0,111.0,2447.0
9,74.0,111.0,2448.0
10,74.0,111.0,2449.0
11,74.0,111.0,2702.0
12,74.0,111.0,2703.0
13,74.0,111.0,2704.0
14,74.0,111.0,2705.0
15,74.0,111.0,2958.0
16,74.0,111.0,2959.0
17,74.0,111.0,2960.0
18,74.0,111.0,2961.0
19,74.0,111.0,3214.0
20,74.0,111.0,3215.0
21,74.0,111.0,3216.0
22,74.0,111.0,3217.0
23,74.0,111.0,3470.0
24,74.0,111.0,3471.0
25,74.0,111.0,3472.0
26,74.0,111.0,3473.0
27,74.0,111.0,3726.0
28,74.0,111.0,3727.0
29,74.0,111.0,3728.0
30,74.0,111.0,3729.0
31,74.0,112.0,2187.0
32,74.0,112.0,2188.0
33,74.0,112.0,2189.0
34,74.0,112.0,2190.0
35,74.0,112.0,2191.0
36,74.0,112.0,2192.0
37,74.0,112.0,2443.0
38,74.0,112.0,2444.0
39,74.0,112.0,2445.0
40,74.0,112.0,2446.0
41,74.0,112.0,2447.0
42,74.0,112.0,2448.0
43,74.0,112.0,2699.0
44,74.0,112.0,2700.0
45,74.0,112.0,2701.0
46,74.0,112.0,2702.0
47,74.0,112.0,2703.0
48,74.0,112.0,2704.0
49,74.0,112.0,2955.0
50,74.0,112.0,2956.0
51,74.0,112.0,2957.0
52,74.0,112.0,2958.0
53,74.0,112.0,2959.0
54,74.0,112.0,2960.0
55,74.0,112.0,3211.0
56,74.0,112.0,3212.0
57,74.0,112.0,3213.0
58,74.0,112.0,3214.0
59,74.0,112.0,3215.0
60,74.0,112.0,3216.0
61,74.0,112.0,3467.0
62,74.0,112.0,3468.0
63,74.0,112.0,3469.0
64,74.0,112.0,3470.0
65,74.0,112.0,3471.0
66,74.0,112.0,3472.0
67,74.0,112.0,3723.0
68,74.0,112.0,3724.0
69,74.0,112.0,3725.0
70,74.0,112.0,3726.0
71,74.0,112.0,3727.0
72,74.0,112.0,3728.0
73,74.0,113.0,2187.0
74,74.0,113.0,2188.0
75,74.0,113.0,2443.0
76,74.0,113.0,2444.0
77,74.0,113.0,2699.0
78,74.0,113.0,2700.0
79,74.0,113.0,2955.0
80,74.0,113.0,2956.0
81,74.0,113.0,3211.0
82,74.0,113.0,3212.0
83,74.0,113.0,3467.0
84,74.0,113.0,3468.0
85,74.0,113.0,3723.0
86,74.0,113.0,3724.0
87,75.0,76.0,2224.0
88,75.0,76.0,2225.0
89,75.0,80.0,2209.0
90,75.0,80.0,2210.0
91,75.0,81.0,2207.0
92,75.0,81.0,2208.0
