,0,1,2
0,68.0,71.0,2220.0
1,68.0,71.0,2221.0
2,68.0,72.0,2222.0
3,68.0,72.0,2478.0
4,68.0,72.0,2734.0
5,68.0,72.0,2990.0
6,68.0,72.0,3246.0
7,68.0,72.0,3502.0
8,68.0,72.0,3758.0
9,68.0,73.0,2220.0
10,68.0,73.0,2221.0
11,68.0,73.0,2476.0
12,68.0,73.0,2477.0
13,68.0,73.0,2732.0
14,68.0,73.0,2733.0
15,68.0,73.0,2988.0
16,68.0,73.0,2989.0
17,68.0,73.0,3244.0
18,68.0,73.0,3245.0
19,68.0,73.0,3500.0
20,68.0,73.0,3501.0
21,68.0,73.0,3756.0
22,68.0,73.0,3757.0
23,69.0,71.0,2220.0
24,69.0,71.0,2221.0
25,69.0,72.0,2222.0
26,69.0,72.0,2478.0
27,69.0,72.0,2734.0
28,69.0,72.0,2990.0
29,69.0,72.0,3246.0
30,69.0,72.0,3502.0
31,69.0,72.0,3758.0
32,69.0,73.0,2220.0
33,69.0,73.0,2221.0
34,69.0,73.0,2476.0
35,69.0,73.0,2477.0
36,69.0,73.0,2732.0
37,69.0,73.0,2733.0
38,69.0,73.0,2988.0
39,69.0,73.0,2989.0
40,69.0,73.0,3244.0
41,69.0,73.0,3245.0
42,69.0,73.0,3500.0
43,69.0,73.0,3501.0
44,69.0,73.0,3756.0
45,69.0,73.0,3757.0
46,70.0,64.0,2219.0
47,70.0,64.0,2220.0
48,70.0,64.0,2475.0
49,70.0,64.0,2476.0
50,70.0,64.0,2731.0
51,70.0,64.0,2732.0
52,70.0,64.0,2987.0
53,70.0,64.0,2988.0
54,70.0,64.0,3243.0
55,70.0,64.0,3244.0
56,70.0,64.0,3499.0
57,70.0,64.0,3500.0
58,70.0,64.0,3755.0
59,70.0,64.0,3756.0
60,70.0,72.0,2220.0
61,70.0,72.0,2221.0
62,70.0,72.0,2476.0
63,70.0,72.0,2477.0
64,70.0,72.0,2732.0
65,70.0,72.0,2733.0
66,70.0,72.0,2988.0
67,70.0,72.0,2989.0
68,70.0,72.0,3244.0
69,70.0,72.0,3245.0
70,70.0,72.0,3500.0
71,70.0,72.0,3501.0
72,70.0,72.0,3756.0
73,70.0,72.0,3757.0
74,70.0,73.0,2220.0
75,70.0,73.0,2221.0
76,70.0,73.0,2476.0
77,70.0,73.0,2477.0
78,70.0,73.0,2732.0
79,70.0,73.0,2733.0
80,70.0,73.0,2988.0
81,70.0,73.0,2989.0
82,70.0,73.0,3244.0
83,70.0,73.0,3245.0
84,70.0,73.0,3500.0
85,70.0,73.0,3501.0
86,70.0,73.0,3756.0
87,70.0,73.0,3757.0
88,71.0,63.0,2221.0
89,71.0,63.0,2477.0
90,71.0,63.0,2733.0
91,71.0,63.0,2989.0
92,71.0,63.0,3245.0
93,71.0,63.0,3501.0
94,71.0,63.0,3757.0
95,71.0,64.0,2219.0
96,71.0,64.0,2220.0
97,71.0,64.0,2475.0
98,71.0,64.0,2476.0
99,71.0,64.0,2731.0
100,71.0,64.0,2732.0
101,71.0,64.0,2987.0
102,71.0,64.0,2988.0
103,71.0,64.0,3243.0
104,71.0,64.0,3244.0
105,71.0,64.0,3499.0
106,71.0,64.0,3500.0
107,71.0,64.0,3755.0
108,71.0,64.0,3756.0
109,71.0,72.0,2220.0
110,71.0,72.0,2221.0
111,71.0,72.0,2476.0
112,71.0,72.0,2477.0
113,71.0,72.0,2732.0
114,71.0,72.0,2733.0
115,71.0,72.0,2988.0
116,71.0,72.0,2989.0
117,71.0,72.0,3244.0
118,71.0,72.0,3245.0
119,71.0,72.0,3500.0
120,71.0,72.0,3501.0
121,71.0,72.0,3756.0
122,71.0,72.0,3757.0
123,71.0,73.0,2220.0
124,71.0,73.0,2221.0
125,71.0,73.0,2476.0
126,71.0,73.0,2477.0
127,71.0,73.0,2732.0
128,71.0,73.0,2733.0
129,71.0,73.0,2988.0
130,71.0,73.0,2989.0
131,71.0,73.0,3244.0
132,71.0,73.0,3245.0
133,71.0,73.0,3500.0
134,71.0,73.0,3501.0
135,71.0,73.0,3756.0
136,71.0,73.0,3757.0
137,72.0,64.0,2219.0
138,72.0,64.0,2220.0
139,72.0,64.0,2475.0
140,72.0,64.0,2476.0
141,72.0,64.0,2731.0
142,72.0,64.0,2732.0
143,72.0,64.0,2987.0
144,72.0,64.0,2988.0
145,72.0,64.0,3243.0
146,72.0,64.0,3244.0
147,72.0,64.0,3499.0
148,72.0,64.0,3500.0
149,72.0,64.0,3755.0
150,72.0,64.0,3756.0
151,72.0,71.0,2222.0
152,72.0,71.0,2223.0
153,72.0,71.0,2478.0
154,72.0,71.0,2479.0
155,72.0,71.0,2734.0
156,72.0,71.0,2735.0
157,72.0,71.0,2990.0
158,72.0,71.0,2991.0
159,72.0,71.0,3246.0
160,72.0,71.0,3247.0
161,72.0,71.0,3502.0
