,0,1,2
0,72,65,2244
1,72,65,2245
2,72,65,2246
3,72,65,2500
4,72,65,2501
5,72,65,2502
6,72,65,2756
7,72,65,2757
8,72,65,2758
9,72,65,3012
10,72,65,3013
11,72,65,3014
12,72,65,3268
13,72,65,3269
14,72,65,3270
15,72,65,3780
16,72,65,3781
17,72,65,3782
18,72,66,2246
19,72,66,2247
20,72,66,2248
21,72,67,2245
22,73,65,2244
23,73,65,2245
24,73,65,2246
25,73,65,2500
26,73,65,2501
27,73,65,2502
28,73,65,2756
29,73,65,2757
30,73,65,2758
31,73,65,3012
32,73,65,3013
33,73,65,3014
34,73,65,3268
35,73,65,3269
36,73,65,3270
37,73,65,3780
38,73,65,3781
39,73,65,3782
40,73,66,2241
41,73,66,2242
42,73,66,2243
43,73,66,2497
44,73,66,2498
45,73,66,2499
46,73,66,2753
47,73,66,2754
48,73,66,2755
49,73,66,3009
50,73,66,3010
51,73,66,3011
52,73,66,3265
53,73,66,3266
54,73,66,3267
55,73,66,3777
56,73,66,3778
57,73,66,3779
58,74,34,2235
59,74,34,2236
60,74,35,2234
61,74,40,2214
62,74,40,2215
63,74,65,2244
64,74,65,2245
65,74,65,2246
66,74,65,2500
67,74,65,2501
68,74,65,2502
69,74,65,2756
70,74,65,2757
71,74,65,2758
72,74,65,3012
73,74,65,3013
74,74,65,3014
75,74,65,3268
76,74,65,3269
77,74,65,3270
78,74,65,3780
79,74,65,3781
80,74,65,3782
81,74,66,2242
82,74,66,2243
83,74,66,2498
84,74,66,2499
85,74,66,2754
86,74,66,2755
87,74,66,3010
88,74,66,3011
89,74,66,3266
90,74,66,3267
91,74,66,3778
92,74,66,3779
93,75,33,2235
94,75,33,2236
95,75,34,2233
96,75,34,2234
97,75,46,2245
98,75,46,2501
99,75,46,2757
100,75,46,3013
101,75,46,3269
102,75,46,3525
103,75,46,3781
104,75,47,2243
105,75,47,2499
106,75,47,2755
107,75,47,3011
108,75,47,3267
109,75,47,3523
110,75,47,3779
111,75,65,2237
112,75,65,2238
113,75,65,2239
114,75,65,2493
115,75,65,2494
116,75,65,2495
117,75,65,2749
118,75,65,2750
119,75,65,2751
120,75,65,3005
121,75,65,3006
122,75,65,3007
