,0,1,2
0,70.0,57.0,2211.0
1,70.0,57.0,2212.0
2,70.0,57.0,2213.0
3,70.0,57.0,2214.0
4,70.0,57.0,2215.0
5,70.0,58.0,2214.0
6,70.0,59.0,2212.0
7,71.0,54.0,2215.0
8,71.0,54.0,2216.0
9,71.0,55.0,2214.0
10,71.0,57.0,2211.0
11,71.0,57.0,2212.0
12,71.0,57.0,2213.0
13,71.0,57.0,2214.0
14,71.0,57.0,2215.0
15,71.0,57.0,2216.0
16,71.0,57.0,2217.0
17,71.0,58.0,2215.0
18,72.0,77.0,2225.0
19,72.0,77.0,2737.0
20,72.0,77.0,2993.0
21,72.0,77.0,3249.0
22,72.0,77.0,3505.0
23,72.0,77.0,3761.0
24,72.0,87.0,2213.0
25,72.0,87.0,2214.0
26,72.0,88.0,2212.0
27,73.0,57.0,2215.0
28,73.0,57.0,2216.0
29,73.0,77.0,2224.0
30,73.0,77.0,2225.0
31,73.0,77.0,2736.0
32,73.0,77.0,2737.0
33,73.0,77.0,2992.0
34,73.0,77.0,2993.0
35,73.0,77.0,3248.0
36,73.0,77.0,3249.0
37,73.0,77.0,3504.0
38,73.0,77.0,3505.0
39,73.0,77.0,3760.0
40,73.0,77.0,3761.0
41,73.0,87.0,2213.0
42,73.0,87.0,2214.0
43,73.0,88.0,2212.0
44,74.0,77.0,2224.0
45,74.0,77.0,2225.0
46,74.0,77.0,2226.0
47,74.0,77.0,2736.0
48,74.0,77.0,2737.0
49,74.0,77.0,2738.0
50,74.0,77.0,2992.0
51,74.0,77.0,2993.0
52,74.0,77.0,2994.0
53,74.0,77.0,3248.0
54,74.0,77.0,3249.0
55,74.0,77.0,3250.0
56,74.0,77.0,3504.0
57,74.0,77.0,3505.0
58,74.0,77.0,3506.0
59,74.0,77.0,3760.0
60,74.0,77.0,3761.0
61,74.0,77.0,3762.0
62,74.0,86.0,2215.0
63,75.0,46.0,2223.0
64,75.0,46.0,2224.0
65,75.0,46.0,2225.0
66,75.0,47.0,2221.0
67,75.0,47.0,2222.0
68,75.0,52.0,2211.0
69,75.0,52.0,2212.0
70,75.0,53.0,2210.0
71,75.0,54.0,2214.0
72,75.0,54.0,2215.0
73,75.0,76.0,2225.0
74,75.0,76.0,2226.0
75,75.0,76.0,2737.0
76,75.0,76.0,2738.0
77,75.0,76.0,2993.0
78,75.0,76.0,2994.0
79,75.0,76.0,3249.0
80,75.0,76.0,3250.0
81,75.0,76.0,3505.0
82,75.0,76.0,3506.0
83,75.0,76.0,3761.0
84,75.0,76.0,3762.0
85,75.0,77.0,2224.0
86,75.0,77.0,2225.0
87,75.0,77.0,2226.0
88,75.0,77.0,2736.0
89,75.0,77.0,2737.0
90,75.0,77.0,2738.0
91,75.0,77.0,2992.0
92,75.0,77.0,2993.0
93,75.0,77.0,2994.0
94,75.0,77.0,3248.0
95,75.0,77.0,3249.0
96,75.0,77.0,3250.0
97,75.0,77.0,3504.0
98,75.0,77.0,3505.0
99,75.0,77.0,3506.0
100,75.0,77.0,3760.0
101,75.0,77.0,3761.0
102,75.0,77.0,3762.0
103,75.0,85.0,2209.0
104,75.0,85.0,2210.0
105,75.0,85.0,2214.0
106,75.0,85.0,2215.0
107,75.0,85.0,2216.0
108,75.0,86.0,2208.0
109,76.0,46.0,2223.0
110,76.0,47.0,2221.0
111,76.0,47.0,2222.0
112,76.0,52.0,2207.0
113,76.0,52.0,2208.0
114,76.0,52.0,2209.0
115,76.0,52.0,2463.0
116,76.0,52.0,2464.0
117,76.0,52.0,2465.0
118,76.0,52.0,2719.0
119,76.0,52.0,2720.0
120,76.0,52.0,2721.0
121,76.0,52.0,2975.0
122,76.0,52.0,2976.0
123,76.0,52.0,2977.0
124,76.0,52.0,3231.0
125,76.0,52.0,3232.0
126,76.0,52.0,3233.0
127,76.0,52.0,3487.0
128,76.0,52.0,3488.0
129,76.0,52.0,3489.0
130,76.0,52.0,3743.0
131,76.0,52.0,3744.0
132,76.0,52.0,3745.0
133,76.0,53.0,2207.0
134,76.0,53.0,2463.0
135,76.0,53.0,2719.0
136,76.0,53.0,2975.0
137,76.0,53.0,3231.0
138,76.0,53.0,3487.0
139,76.0,53.0,3743.0
140,76.0,76.0,2225.0
141,76.0,76.0,2226.0
142,76.0,76.0,2737.0
143,76.0,76.0,2738.0
144,76.0,76.0,2993.0
145,76.0,76.0,2994.0
146,76.0,76.0,3249.0
147,76.0,76.0,3250.0
148,76.0,76.0,3505.0
149,76.0,76.0,3506.0
150,76.0,76.0,3761.0
151,76.0,76.0,3762.0
152,76.0,85.0,2209.0
153,76.0,85.0,2210.0
154,77.0,52.0,2209.0
155,77.0,52.0,2212.0
156,77.0,52.0,2465.0
157,77.0,52.0,2468.0
158,77.0,52.0,2721.0
159,77.0,52.0,2724.0
160,77.0,52.0,2977.0
161,77.0,52.0,2980.0
162,77.0,52.0,3233.0
163,77.0,52.0,3236.0
164,77.0,52.0,3489.0
165,77.0,52.0,3492.0
166,77.0,52.0,3745.0
167,77.0,52.0,3748.0
168,77.0,53.0,2206.0
169,77.0,53.0,2207.0
170,77.0,53.0,2208.0
171,77.0,53.0,2209.0
172,77.0,53.0,2210.0
173,77.0,53.0,2462.0
174,77.0,53.0,2463.0
175,77.0,53.0,2464.0
176,77.0,53.0,2465.0
177,77.0,53.0,2466.0
178,77.0,53.0,2718.0
179,77.0,53.0,2719.0
180,77.0,53.0,2720.0
181,77.0,53.0,2721.0
182,77.0,53.0,2722.0
183,77.0,53.0,2974.0
184,77.0,53.0,2975.0
185,77.0,53.0,2976.0
186,77.0,53.0,2977.0
187,77.0,53.0,2978.0
188,77.0,53.0,3230.0
189,77.0,53.0,3231.0
190,77.0,53.0,3232.0
191,77.0,53.0,3233.0
192,77.0,53.0,3234.0
193,77.0,53.0,3486.0
194,77.0,53.0,3487.0
195,77.0,53.0,3488.0
196,77.0,53.0,3489.0
197,77.0,53.0,3490.0
198,77.0,53.0,3742.0
199,77.0,53.0,3743.0
200,77.0,53.0,3744.0
201,77.0,53.0,3745.0
202,77.0,53.0,3746.0
203,77.0,54.0,2204.0
204,77.0,54.0,2205.0
205,77.0,54.0,2207.0
206,77.0,54.0,2460.0
207,77.0,54.0,2461.0
208,77.0,54.0,2463.0
