,0,1,2
0,69.0,86.0,2205.0
1,69.0,86.0,2206.0
2,69.0,86.0,2207.0
3,70.0,85.0,2208.0
4,70.0,85.0,2209.0
5,70.0,85.0,2210.0
6,71.0,84.0,2205.0
7,71.0,84.0,2206.0
8,71.0,84.0,2207.0
9,72.0,44.0,2196.0
10,72.0,44.0,2197.0
11,72.0,44.0,2198.0
12,72.0,44.0,2708.0
13,72.0,44.0,2709.0
14,72.0,44.0,2710.0
15,72.0,44.0,2964.0
16,72.0,44.0,2965.0
17,72.0,44.0,2966.0
18,72.0,44.0,3220.0
19,72.0,44.0,3221.0
20,72.0,44.0,3222.0
21,72.0,44.0,3476.0
22,72.0,44.0,3477.0
23,72.0,44.0,3478.0
24,72.0,44.0,3732.0
25,72.0,44.0,3733.0
26,72.0,44.0,3734.0
27,72.0,45.0,2196.0
28,72.0,45.0,2197.0
29,72.0,45.0,2708.0
30,72.0,45.0,2709.0
31,72.0,45.0,2964.0
32,72.0,45.0,2965.0
33,72.0,45.0,3220.0
34,72.0,45.0,3221.0
35,72.0,45.0,3476.0
36,72.0,45.0,3477.0
37,72.0,45.0,3732.0
38,72.0,45.0,3733.0
39,72.0,50.0,2187.0
40,72.0,50.0,2188.0
41,72.0,50.0,2189.0
42,72.0,64.0,2215.0
43,72.0,65.0,2213.0
44,72.0,85.0,2202.0
45,72.0,85.0,2203.0
46,72.0,85.0,2204.0
47,72.0,86.0,2201.0
48,73.0,44.0,2196.0
49,73.0,44.0,2197.0
50,73.0,44.0,2198.0
51,73.0,44.0,2708.0
52,73.0,44.0,2709.0
53,73.0,44.0,2710.0
54,73.0,44.0,2964.0
55,73.0,44.0,2965.0
56,73.0,44.0,2966.0
57,73.0,44.0,3220.0
58,73.0,44.0,3221.0
59,73.0,44.0,3222.0
60,73.0,44.0,3476.0
61,73.0,44.0,3477.0
62,73.0,44.0,3478.0
63,73.0,44.0,3732.0
64,73.0,44.0,3733.0
65,73.0,44.0,3734.0
66,73.0,45.0,2196.0
67,73.0,45.0,2197.0
68,73.0,45.0,2708.0
69,73.0,45.0,2709.0
70,73.0,45.0,2964.0
71,73.0,45.0,2965.0
72,73.0,45.0,3220.0
73,73.0,45.0,3221.0
74,73.0,45.0,3476.0
75,73.0,45.0,3477.0
76,73.0,45.0,3732.0
77,73.0,45.0,3733.0
78,73.0,57.0,2194.0
79,73.0,57.0,2195.0
80,73.0,58.0,2193.0
81,73.0,63.0,2215.0
82,73.0,64.0,2212.0
83,73.0,64.0,2213.0
84,73.0,64.0,2214.0
85,73.0,64.0,2215.0
86,73.0,65.0,2213.0
87,73.0,83.0,2205.0
88,73.0,83.0,2206.0
89,73.0,84.0,2204.0
90,73.0,84.0,2205.0
91,73.0,84.0,2206.0
92,73.0,84.0,2207.0
93,73.0,85.0,2204.0
94,74.0,44.0,2195.0
95,74.0,44.0,2196.0
96,74.0,44.0,2197.0
97,74.0,44.0,2198.0
98,74.0,44.0,2707.0
99,74.0,44.0,2708.0
100,74.0,44.0,2709.0
101,74.0,44.0,2710.0
102,74.0,44.0,2963.0
103,74.0,44.0,2964.0
104,74.0,44.0,2965.0
105,74.0,44.0,2966.0
106,74.0,44.0,3219.0
107,74.0,44.0,3220.0
108,74.0,44.0,3221.0
109,74.0,44.0,3222.0
110,74.0,44.0,3475.0
111,74.0,44.0,3476.0
112,74.0,44.0,3477.0
113,74.0,44.0,3478.0
114,74.0,44.0,3731.0
115,74.0,44.0,3732.0
116,74.0,44.0,3733.0
117,74.0,44.0,3734.0
118,74.0,45.0,2196.0
119,74.0,45.0,2197.0
120,74.0,45.0,2708.0
121,74.0,45.0,2709.0
122,74.0,45.0,2964.0
123,74.0,45.0,2965.0
124,74.0,45.0,3220.0
125,74.0,45.0,3221.0
126,74.0,45.0,3476.0
127,74.0,45.0,3477.0
128,74.0,45.0,3732.0
129,74.0,45.0,3733.0
130,74.0,82.0,2206.0
131,74.0,82.0,2718.0
132,74.0,82.0,2974.0
133,74.0,82.0,3230.0
134,74.0,82.0,3486.0
135,74.0,82.0,3742.0
136,74.0,83.0,2204.0
137,74.0,83.0,2716.0
138,74.0,83.0,2972.0
139,74.0,83.0,3228.0
140,74.0,83.0,3484.0
141,74.0,83.0,3740.0
142,75.0,43.0,2198.0
143,75.0,43.0,2710.0
144,75.0,43.0,2966.0
145,75.0,43.0,3222.0
146,75.0,43.0,3478.0
147,75.0,43.0,3734.0
148,75.0,44.0,2195.0
149,75.0,44.0,2196.0
150,75.0,44.0,2197.0
151,75.0,44.0,2707.0
152,75.0,44.0,2708.0
153,75.0,44.0,2709.0
154,75.0,44.0,2963.0
155,75.0,44.0,2964.0
156,75.0,44.0,2965.0
157,75.0,44.0,3219.0
158,75.0,44.0,3220.0
159,75.0,44.0,3221.0
160,75.0,44.0,3475.0
161,75.0,44.0,3476.0
162,75.0,44.0,3477.0
163,75.0,44.0,3731.0
164,75.0,44.0,3732.0
165,75.0,44.0,3733.0
166,75.0,51.0,2212.0
167,75.0,51.0,2213.0
168,75.0,51.0,2214.0
169,75.0,51.0,2215.0
170,75.0,52.0,2212.0
171,75.0,52.0,2213.0
172,75.0,52.0,2214.0
173,75.0,82.0,2206.0
174,75.0,82.0,2718.0
175,75.0,82.0,2974.0
176,75.0,82.0,3230.0
177,75.0,82.0,3486.0
178,75.0,82.0,3742.0
179,75.0,83.0,2204.0
180,75.0,83.0,2716.0
181,75.0,83.0,2972.0
182,75.0,83.0,3228.0
183,75.0,83.0,3484.0
184,75.0,83.0,3740.0
185,76.0,82.0,2206.0
186,76.0,82.0,2718.0
187,76.0,82.0,2974.0
188,76.0,82.0,3230.0
189,76.0,82.0,3486.0
190,76.0,82.0,3742.0
191,76.0,83.0,2204.0
192,76.0,83.0,2716.0
193,76.0,83.0,2972.0
194,76.0,83.0,3228.0
195,76.0,83.0,3484.0
196,76.0,83.0,3740.0
197,77.0,43.0,2198.0
198,77.0,44.0,2195.0
199,77.0,44.0,2196.0
200,77.0,44.0,2197.0
201,77.0,62.0,2218.0
202,77.0,63.0,2215.0
203,77.0,63.0,2216.0
204,77.0,63.0,2217.0
205,77.0,81.0,2206.0
206,77.0,81.0,2718.0
207,77.0,81.0,2974.0
208,77.0,81.0,3230.0
209,77.0,81.0,3486.0
210,77.0,81.0,3742.0
211,77.0,82.0,2203.0
212,77.0,82.0,2204.0
213,77.0,82.0,2205.0
214,77.0,82.0,2206.0
215,77.0,82.0,2715.0
216,77.0,82.0,2716.0
217,77.0,82.0,2717.0
218,77.0,82.0,2718.0
219,77.0,82.0,2971.0
220,77.0,82.0,2972.0
221,77.0,82.0,2973.0
222,77.0,82.0,2974.0
223,77.0,82.0,3227.0
224,77.0,82.0,3228.0
225,77.0,82.0,3229.0
226,77.0,82.0,3230.0
227,77.0,82.0,3483.0
228,77.0,82.0,3484.0
229,77.0,82.0,3485.0
230,77.0,82.0,3486.0
231,77.0,82.0,3739.0
232,77.0,82.0,3740.0
233,77.0,82.0,3741.0
234,77.0,82.0,3742.0
235,77.0,83.0,2204.0
236,77.0,83.0,2716.0
237,77.0,83.0,2972.0
238,77.0,83.0,3228.0
239,77.0,83.0,3484.0
240,77.0,83.0,3740.0
241,78.0,44.0,2198.0
242,78.0,45.0,2194.0
243,78.0,45.0,2195.0
244,78.0,45.0,2196.0
245,78.0,45.0,2197.0
246,78.0,46.0,2192.0
247,78.0,46.0,2193.0
