,0,1,2
0,70.0,73.0,2228.0
1,70.0,73.0,2229.0
2,71.0,66.0,2222.0
3,71.0,66.0,2223.0
4,73.0,73.0,2230.0
5,73.0,73.0,2231.0
6,73.0,74.0,2230.0
7,76.0,59.0,2200.0
8,76.0,59.0,2201.0
9,76.0,79.0,2221.0
10,76.0,79.0,2222.0
11,77.0,46.0,2210.0
12,77.0,59.0,2199.0
13,77.0,59.0,2200.0
14,77.0,59.0,2201.0
15,77.0,66.0,2223.0
16,77.0,66.0,2224.0
17,77.0,80.0,2221.0
18,77.0,80.0,2222.0
19,77.0,80.0,2223.0
20,78.0,46.0,2210.0
21,78.0,50.0,2215.0
22,78.0,50.0,2471.0
23,78.0,50.0,2727.0
24,78.0,50.0,2983.0
25,78.0,50.0,3239.0
26,78.0,50.0,3495.0
27,78.0,50.0,3751.0
28,78.0,61.0,2199.0
29,78.0,63.0,2221.0
30,78.0,63.0,2222.0
31,78.0,63.0,2224.0
32,78.0,63.0,2225.0
33,78.0,63.0,2477.0
34,78.0,63.0,2478.0
35,78.0,63.0,2733.0
36,78.0,63.0,2734.0
37,78.0,63.0,2989.0
38,78.0,63.0,2990.0
39,78.0,63.0,3245.0
40,78.0,63.0,3246.0
41,78.0,63.0,3501.0
42,78.0,63.0,3502.0
43,78.0,63.0,3757.0
44,78.0,63.0,3758.0
45,78.0,64.0,2221.0
46,78.0,64.0,2222.0
47,78.0,64.0,2223.0
48,78.0,64.0,2224.0
49,78.0,64.0,2477.0
50,78.0,64.0,2478.0
51,78.0,64.0,2479.0
52,78.0,64.0,2733.0
53,78.0,64.0,2734.0
54,78.0,64.0,2735.0
55,78.0,64.0,2989.0
56,78.0,64.0,2990.0
57,78.0,64.0,2991.0
58,78.0,64.0,3245.0
59,78.0,64.0,3246.0
60,78.0,64.0,3247.0
61,78.0,64.0,3501.0
62,78.0,64.0,3502.0
63,78.0,64.0,3503.0
64,78.0,64.0,3757.0
65,78.0,64.0,3758.0
66,78.0,64.0,3759.0
67,78.0,65.0,2225.0
68,78.0,66.0,2222.0
69,79.0,48.0,2215.0
70,79.0,48.0,2216.0
71,79.0,48.0,2471.0
72,79.0,48.0,2472.0
73,79.0,48.0,2727.0
74,79.0,48.0,2728.0
75,79.0,48.0,2983.0
76,79.0,48.0,2984.0
77,79.0,48.0,3239.0
78,79.0,48.0,3240.0
79,79.0,48.0,3495.0
80,79.0,48.0,3496.0
81,79.0,48.0,3751.0
82,79.0,48.0,3752.0
83,79.0,49.0,2215.0
84,79.0,49.0,2216.0
85,79.0,49.0,2471.0
86,79.0,49.0,2472.0
87,79.0,49.0,2727.0
88,79.0,49.0,2728.0
89,79.0,49.0,2983.0
90,79.0,49.0,2984.0
91,79.0,49.0,3239.0
92,79.0,49.0,3240.0
93,79.0,49.0,3495.0
94,79.0,49.0,3496.0
95,79.0,49.0,3751.0
96,79.0,49.0,3752.0
97,79.0,50.0,2215.0
98,79.0,50.0,2216.0
99,79.0,50.0,2471.0
100,79.0,50.0,2472.0
101,79.0,50.0,2727.0
102,79.0,50.0,2728.0
103,79.0,50.0,2983.0
104,79.0,50.0,2984.0
105,79.0,50.0,3239.0
106,79.0,50.0,3240.0
107,79.0,50.0,3495.0
108,79.0,50.0,3496.0
109,79.0,50.0,3751.0
110,79.0,50.0,3752.0
111,79.0,54.0,2217.0
112,79.0,54.0,2218.0
113,79.0,58.0,2226.0
114,79.0,58.0,2227.0
115,79.0,58.0,2482.0
116,79.0,58.0,2483.0
117,79.0,58.0,2738.0
118,79.0,58.0,2739.0
119,79.0,58.0,2994.0
120,79.0,58.0,2995.0
121,79.0,58.0,3250.0
122,79.0,58.0,3251.0
123,79.0,58.0,3506.0
124,79.0,58.0,3507.0
125,79.0,58.0,3762.0
126,79.0,58.0,3763.0
127,79.0,59.0,2202.0
128,79.0,59.0,2223.0
129,79.0,59.0,2226.0
130,79.0,59.0,2227.0
131,79.0,59.0,2228.0
132,79.0,59.0,2482.0
133,79.0,59.0,2483.0
134,79.0,59.0,2484.0
135,79.0,59.0,2738.0
136,79.0,59.0,2739.0
137,79.0,59.0,2740.0
138,79.0,59.0,2994.0
139,79.0,59.0,2995.0
140,79.0,59.0,2996.0
141,79.0,59.0,3250.0
142,79.0,59.0,3251.0
143,79.0,59.0,3252.0
144,79.0,59.0,3506.0
145,79.0,59.0,3507.0
146,79.0,59.0,3508.0
147,79.0,59.0,3762.0
148,79.0,59.0,3763.0
149,79.0,59.0,3764.0
150,79.0,62.0,2225.0
151,79.0,62.0,2226.0
152,79.0,63.0,2219.0
153,79.0,63.0,2220.0
154,79.0,63.0,2221.0
155,79.0,63.0,2222.0
156,79.0,63.0,2223.0
157,79.0,63.0,2475.0
158,79.0,63.0,2476.0
159,79.0,63.0,2477.0
160,79.0,63.0,2478.0
161,79.0,63.0,2731.0
162,79.0,63.0,2732.0
163,79.0,63.0,2733.0
164,79.0,63.0,2734.0
165,79.0,63.0,2987.0
166,79.0,63.0,2988.0
167,79.0,63.0,2989.0
168,79.0,63.0,2990.0
169,79.0,63.0,3243.0
170,79.0,63.0,3244.0
171,79.0,63.0,3245.0
172,79.0,63.0,3246.0
173,79.0,63.0,3499.0
174,79.0,63.0,3500.0
175,79.0,63.0,3501.0
176,79.0,63.0,3502.0
177,79.0,63.0,3755.0
178,79.0,63.0,3756.0
179,79.0,63.0,3757.0
180,79.0,63.0,3758.0
181,79.0,67.0,2234.0
182,79.0,67.0,2746.0
183,79.0,67.0,3002.0
184,79.0,67.0,3258.0
185,79.0,67.0,3514.0
186,79.0,67.0,3770.0
187,80.0,45.0,2214.0
188,80.0,48.0,2212.0
189,80.0,48.0,2213.0
190,80.0,48.0,2215.0
191,80.0,48.0,2216.0
192,80.0,48.0,2468.0
193,80.0,48.0,2469.0
194,80.0,48.0,2471.0
195,80.0,48.0,2472.0
196,80.0,48.0,2724.0
197,80.0,48.0,2725.0
198,80.0,48.0,2727.0
199,80.0,48.0,2728.0
200,80.0,48.0,2980.0
201,80.0,48.0,2981.0
202,80.0,48.0,2983.0
203,80.0,48.0,2984.0
204,80.0,48.0,3236.0
205,80.0,48.0,3237.0
206,80.0,48.0,3239.0
207,80.0,48.0,3240.0
208,80.0,48.0,3492.0
209,80.0,48.0,3493.0
210,80.0,48.0,3495.0
211,80.0,48.0,3496.0
212,80.0,48.0,3748.0
213,80.0,48.0,3749.0
214,80.0,48.0,3751.0
215,80.0,48.0,3752.0
216,80.0,49.0,2213.0
217,80.0,49.0,2215.0
218,80.0,49.0,2216.0
219,80.0,49.0,2469.0
220,80.0,49.0,2471.0
221,80.0,49.0,2472.0
222,80.0,49.0,2725.0
223,80.0,49.0,2727.0
224,80.0,49.0,2728.0
225,80.0,49.0,2981.0
226,80.0,49.0,2983.0
227,80.0,49.0,2984.0
228,80.0,49.0,3237.0
229,80.0,49.0,3239.0
230,80.0,49.0,3240.0
231,80.0,49.0,3493.0
232,80.0,49.0,3495.0
233,80.0,49.0,3496.0
234,80.0,49.0,3749.0
235,80.0,49.0,3751.0
236,80.0,49.0,3752.0
237,80.0,58.0,2225.0
238,80.0,58.0,2226.0
239,80.0,58.0,2227.0
240,80.0,58.0,2481.0
241,80.0,58.0,2482.0
242,80.0,58.0,2483.0
243,80.0,58.0,2737.0
244,80.0,58.0,2738.0
245,80.0,58.0,2739.0
246,80.0,58.0,2993.0
247,80.0,58.0,2994.0
248,80.0,58.0,2995.0
249,80.0,58.0,3249.0
250,80.0,58.0,3250.0
251,80.0,58.0,3251.0
252,80.0,58.0,3505.0
253,80.0,58.0,3506.0
254,80.0,58.0,3507.0
255,80.0,58.0,3761.0
256,80.0,58.0,3762.0
257,80.0,58.0,3763.0
258,80.0,59.0,2220.0
259,80.0,59.0,2221.0
260,80.0,59.0,2222.0
261,80.0,59.0,2225.0
262,80.0,59.0,2226.0
263,80.0,59.0,2227.0
264,80.0,59.0,2228.0
265,80.0,59.0,2481.0
266,80.0,59.0,2482.0
267,80.0,59.0,2483.0
268,80.0,59.0,2484.0
269,80.0,59.0,2737.0
270,80.0,59.0,2738.0
271,80.0,59.0,2739.0
272,80.0,59.0,2740.0
273,80.0,59.0,2993.0
274,80.0,59.0,2994.0
275,80.0,59.0,2995.0
276,80.0,59.0,2996.0
277,80.0,59.0,3249.0
278,80.0,59.0,3250.0
279,80.0,59.0,3251.0
280,80.0,59.0,3252.0
281,80.0,59.0,3505.0
282,80.0,59.0,3506.0
283,80.0,59.0,3507.0
284,80.0,59.0,3508.0
285,80.0,59.0,3761.0
286,80.0,59.0,3762.0
287,80.0,59.0,3763.0
288,80.0,59.0,3764.0
289,80.0,60.0,2219.0
290,80.0,60.0,2227.0
291,80.0,60.0,2228.0
292,80.0,60.0,2483.0
293,80.0,60.0,2484.0
294,80.0,60.0,2739.0
295,80.0,60.0,2740.0
296,80.0,60.0,2995.0
297,80.0,60.0,2996.0
298,80.0,60.0,3251.0
299,80.0,60.0,3252.0
300,80.0,60.0,3507.0
301,80.0,60.0,3508.0
302,80.0,60.0,3763.0
303,80.0,60.0,3764.0
304,80.0,62.0,2218.0
305,80.0,62.0,2219.0
306,80.0,62.0,2220.0
307,80.0,65.0,2237.0
308,80.0,65.0,2749.0
309,80.0,65.0,3005.0
310,80.0,65.0,3261.0
311,80.0,65.0,3517.0
312,80.0,65.0,3773.0
313,80.0,66.0,2234.0
314,80.0,66.0,2235.0
315,80.0,66.0,2236.0
316,80.0,66.0,2237.0
317,80.0,66.0,2238.0
318,80.0,66.0,2746.0
319,80.0,66.0,2747.0
320,80.0,66.0,2748.0
321,80.0,66.0,2749.0
322,80.0,66.0,2750.0
323,80.0,66.0,3002.0
324,80.0,66.0,3003.0
325,80.0,66.0,3004.0
326,80.0,66.0,3005.0
327,80.0,66.0,3006.0
328,80.0,66.0,3258.0
329,80.0,66.0,3259.0
330,80.0,66.0,3260.0
331,80.0,66.0,3261.0
332,80.0,66.0,3262.0
333,80.0,66.0,3514.0
334,80.0,66.0,3515.0
335,80.0,66.0,3516.0
336,80.0,66.0,3517.0
337,80.0,66.0,3518.0
338,80.0,66.0,3770.0
