,0,1,2
0,74.0,76.0,2204.0
1,75.0,76.0,2204.0
2,75.0,77.0,2201.0
3,75.0,77.0,2202.0
4,75.0,77.0,2203.0
5,76.0,54.0,2206.0
6,76.0,54.0,2207.0
7,76.0,54.0,2208.0
8,76.0,54.0,2209.0
9,76.0,76.0,2204.0
10,76.0,77.0,2201.0
11,76.0,77.0,2202.0
12,76.0,77.0,2203.0
13,76.0,77.0,2204.0
14,76.0,78.0,2201.0
15,76.0,78.0,2202.0
16,77.0,54.0,2206.0
17,77.0,54.0,2207.0
18,77.0,54.0,2208.0
19,77.0,54.0,2209.0
20,78.0,50.0,2213.0
21,78.0,50.0,2214.0
22,78.0,50.0,2215.0
23,78.0,50.0,2469.0
24,78.0,50.0,2470.0
25,78.0,50.0,2471.0
26,78.0,50.0,2725.0
27,78.0,50.0,2726.0
28,78.0,50.0,2727.0
29,78.0,50.0,2981.0
30,78.0,50.0,2982.0
31,78.0,50.0,2983.0
32,78.0,50.0,3237.0
33,78.0,50.0,3238.0
34,78.0,50.0,3239.0
35,78.0,50.0,3493.0
36,78.0,50.0,3494.0
37,78.0,50.0,3495.0
38,78.0,50.0,3749.0
39,78.0,50.0,3750.0
40,78.0,50.0,3751.0
41,78.0,51.0,2213.0
42,78.0,51.0,2214.0
43,78.0,51.0,2215.0
44,78.0,51.0,2469.0
45,78.0,51.0,2470.0
46,78.0,51.0,2471.0
47,78.0,51.0,2725.0
48,78.0,51.0,2726.0
49,78.0,51.0,2727.0
50,78.0,51.0,2981.0
51,78.0,51.0,2982.0
52,78.0,51.0,2983.0
53,78.0,51.0,3237.0
54,78.0,51.0,3238.0
55,78.0,51.0,3239.0
56,78.0,51.0,3493.0
57,78.0,51.0,3494.0
58,78.0,51.0,3495.0
59,78.0,51.0,3749.0
60,78.0,51.0,3750.0
61,78.0,51.0,3751.0
62,78.0,54.0,2206.0
63,78.0,62.0,2214.0
64,78.0,62.0,2215.0
65,78.0,62.0,2216.0
66,78.0,75.0,2205.0
67,78.0,75.0,2206.0
68,78.0,75.0,2207.0
69,78.0,75.0,2461.0
70,78.0,75.0,2462.0
71,78.0,75.0,2463.0
72,78.0,75.0,2717.0
73,78.0,75.0,2718.0
74,78.0,75.0,2719.0
75,78.0,75.0,2973.0
76,78.0,75.0,2974.0
77,78.0,75.0,2975.0
78,78.0,75.0,3229.0
79,78.0,75.0,3230.0
80,78.0,75.0,3231.0
81,78.0,75.0,3485.0
82,78.0,75.0,3486.0
83,78.0,75.0,3487.0
84,78.0,75.0,3741.0
85,78.0,75.0,3742.0
86,78.0,75.0,3743.0
87,79.0,41.0,2203.0
88,79.0,41.0,2204.0
89,79.0,42.0,2204.0
90,79.0,43.0,2217.0
91,79.0,43.0,2218.0
92,79.0,43.0,2221.0
93,79.0,43.0,2222.0
