,0,1,2
0,76.0,46.0,2189.0
1,76.0,46.0,2190.0
2,76.0,47.0,2186.0
3,76.0,47.0,2187.0
4,76.0,47.0,2188.0
5,76.0,66.0,2176.0
6,76.0,66.0,2177.0
7,76.0,66.0,2178.0
8,77.0,68.0,2204.0
9,77.0,68.0,2207.0
10,77.0,69.0,2202.0
11,77.0,69.0,2203.0
12,77.0,69.0,2205.0
13,77.0,69.0,2206.0
14,78.0,54.0,2182.0
15,78.0,54.0,2185.0
16,78.0,55.0,2180.0
17,78.0,55.0,2181.0
18,78.0,55.0,2183.0
19,78.0,55.0,2184.0
20,78.0,59.0,2172.0
21,78.0,68.0,2207.0
22,78.0,68.0,2210.0
23,78.0,69.0,2205.0
24,78.0,69.0,2206.0
25,78.0,69.0,2208.0
26,78.0,69.0,2209.0
27,78.0,72.0,2202.0
28,78.0,72.0,2203.0
29,78.0,72.0,2204.0
30,78.0,73.0,2199.0
31,78.0,73.0,2200.0
32,78.0,73.0,2201.0
33,79.0,47.0,2189.0
34,79.0,47.0,2190.0
35,79.0,51.0,2206.0
36,79.0,51.0,2207.0
37,79.0,51.0,2208.0
38,79.0,51.0,2209.0
39,79.0,51.0,2210.0
40,79.0,52.0,2205.0
41,79.0,52.0,2208.0
42,79.0,54.0,2185.0
43,79.0,55.0,2180.0
44,79.0,55.0,2181.0
45,79.0,55.0,2183.0
46,79.0,55.0,2184.0
47,79.0,58.0,2177.0
48,79.0,59.0,2175.0
49,79.0,67.0,2173.0
50,79.0,67.0,2174.0
51,79.0,67.0,2175.0
52,79.0,67.0,2429.0
53,79.0,67.0,2430.0
54,79.0,67.0,2431.0
55,79.0,67.0,2685.0
56,79.0,67.0,2686.0
57,79.0,67.0,2687.0
58,79.0,67.0,2941.0
59,79.0,67.0,2942.0
60,79.0,67.0,2943.0
61,79.0,67.0,3197.0
62,79.0,67.0,3198.0
63,79.0,67.0,3199.0
64,79.0,67.0,3453.0
65,79.0,67.0,3454.0
66,79.0,67.0,3455.0
67,79.0,67.0,3709.0
68,79.0,67.0,3710.0
69,79.0,67.0,3711.0
70,79.0,83.0,2193.0
71,79.0,83.0,2194.0
72,79.0,84.0,2192.0
73,79.0,86.0,2192.0
74,79.0,86.0,2193.0
75,79.0,86.0,2194.0
76,79.0,86.0,2195.0
77,79.0,86.0,2448.0
78,79.0,86.0,2449.0
79,79.0,86.0,2450.0
80,79.0,86.0,2451.0
81,79.0,86.0,2704.0
82,79.0,86.0,2705.0
83,79.0,86.0,2706.0
84,79.0,86.0,2707.0
